# date	time	lat	lon	hdop
14:33:28	2018-12-19	51.05722	3.7393217	7.4
14:33:30	2018-12-19	51.05722	3.7393217	6.1
14:33:31	2018-12-19	51.05722	3.7393217	5.8
14:33:33	2018-12-19	51.05722	3.7393217	12.8
14:33:34	2018-12-19	51.05722	3.7393217	14.1
14:33:36	2018-12-19	51.05722	3.7393217	12.5
14:33:38	2018-12-19	51.05722	3.7393217	14.9
14:33:40	2018-12-19	51.05722	3.7393217	16.1
14:33:42	2018-12-19	51.05722	3.7393217	15.1
14:33:44	2018-12-19	51.05722	3.7393217	12.4
14:33:45	2018-12-19	51.05722	3.7393217	12.2
14:33:46	2018-12-19	51.05722	3.7393217	12.3
14:33:48	2018-12-19	51.05722	3.7393217	11.7
14:33:50	2018-12-19	51.05722	3.7393217	9.3
14:33:51	2018-12-19	51.05722	3.7393217	9.5
14:33:52	2018-12-19	51.05722	3.7393217	9.8
14:33:54	2018-12-19	51.05722	3.7393217	10.2
14:33:56	2018-12-19	51.05722	3.7393217	11.1
14:33:57	2018-12-19	51.05722	3.7393217	11.9
14:33:59	2018-12-19	51.05722	3.7393217	10.5
14:34:01	2018-12-19	51.05722	3.7393217	12.4
14:34:03	2018-12-19	51.05722	3.7393217	13
14:34:04	2018-12-19	51.05722	3.7393217	13.7
14:34:05	2018-12-19	51.05722	3.7393217	14.1
14:34:07	2018-12-19	51.05722	3.7393217	12.6
14:34:09	2018-12-19	51.05722	3.7393217	10.8
14:34:11	2018-12-19	51.05722	3.7393217	11.1
14:34:12	2018-12-19	51.05722	3.7393217	11.4
14:34:14	2018-12-19	51.05722	3.7393217	15.5
14:34:15	2018-12-19	51.05722	3.7393217	14.9
14:34:16	2018-12-19	51.05722	3.7393217	14.2
14:34:18	2018-12-19	51.05722	3.7393217	13.2
14:34:20	2018-12-19	51.05722	3.7393217	13.6
14:34:21	2018-12-19	51.05722	3.7393217	13.3
14:34:22	2018-12-19	51.05722	3.7393217	12
14:34:24	2018-12-19	51.05722	3.7393217	11.4
14:34:26	2018-12-19	51.0572583	3.7393533	4.2
14:34:27	2018-12-19	51.0572617	3.7393733	4.4
14:34:29	2018-12-19	51.0572667	3.7394433	4.6
14:34:31	2018-12-19	51.0572767	3.7394833	4.6
14:34:33	2018-12-19	51.0572833	3.7395283	4.7
14:34:34	2018-12-19	51.0572883	3.73955	4.6
14:34:36	2018-12-19	51.0572933	3.73959	4.7
14:34:38	2018-12-19	51.0573	3.7396267	4.6
14:34:40	2018-12-19	51.0573117	3.7396633	4.6
14:34:42	2018-12-19	51.0573233	3.7397067	4.8
14:34:44	2018-12-19	51.05733	3.7397367	4.5
14:34:46	2018-12-19	51.05734	3.7397533	3.8
14:34:48	2018-12-19	51.0573533	3.7397683	3.2
14:34:50	2018-12-19	51.0573533	3.7397683	5
14:34:51	2018-12-19	51.0573533	3.7397683	6
14:34:53	2018-12-19	51.0573533	3.7397683	8.1
14:34:54	2018-12-19	51.0573533	3.7397683	8.5
14:34:56	2018-12-19	51.0573533	3.7397683	10.6
14:34:58	2018-12-19	51.0573533	3.7397683	12.3
14:34:59	2018-12-19	51.0573533	3.7397683	10.2
14:35:01	2018-12-19	51.0573533	3.7397683	11.5
14:35:03	2018-12-19	51.0573533	3.7397683	12.7
14:35:04	2018-12-19	51.0573533	3.7397683	12.1
14:35:05	2018-12-19	51.0573533	3.7397683	12.3
14:35:07	2018-12-19	51.0573533	3.7397683	14.6
14:35:09	2018-12-19	51.0573533	3.7397683	17.9
14:35:11	2018-12-19	51.0573533	3.7397683	22.4
14:35:13	2018-12-19	51.05742	3.73987	4.6
14:35:14	2018-12-19	51.0574317	3.739875	4.7
14:35:16	2018-12-19	51.0574467	3.73991	4.7
14:35:17	2018-12-19	51.05745	3.7399417	4.8
14:35:19	2018-12-19	51.0574683	3.739975	5
14:35:21	2018-12-19	51.05748	3.7399967	4.8
14:35:23	2018-12-19	51.0574983	3.7399983	4.5
14:35:24	2018-12-19	51.0575067	3.7400033	4.5
14:35:25	2018-12-19	51.0575117	3.7400067	4.5
14:35:27	2018-12-19	51.0575117	3.7400067	6.7
14:35:28	2018-12-19	51.0575117	3.7400067	8
14:35:30	2018-12-19	51.0575117	3.7400067	10.6
14:35:32	2018-12-19	51.0575117	3.7400067	13.4
14:35:34	2018-12-19	51.0575117	3.7400067	12.6
14:35:36	2018-12-19	51.0575117	3.7400067	19.9
14:35:38	2018-12-19	51.0575117	3.7400067	22
14:35:40	2018-12-19	51.0575117	3.7400067	19
14:35:41	2018-12-19	51.0575117	3.7400067	18.8
14:35:42	2018-12-19	51.0575117	3.7400067	17.5
14:35:44	2018-12-19	51.0575117	3.7400067	14.4
14:35:46	2018-12-19	51.0575117	3.7400067	10
14:35:47	2018-12-19	51.0575117	3.7400067	8.1
14:35:49	2018-12-19	51.0575117	3.7400067	7.5
14:35:51	2018-12-19	51.0575117	3.7400067	12.8
14:35:53	2018-12-19	51.0575117	3.7400067	10.7
14:35:55	2018-12-19	51.0575117	3.7400067	15.2
14:35:57	2018-12-19	51.0575117	3.7400067	20.4
14:35:59	2018-12-19	51.0574533	3.740105	4.5
14:36:00	2018-12-19	51.0574467	3.7401183	4.7
14:36:01	2018-12-19	51.0574433	3.7401317	4.8
14:36:03	2018-12-19	51.0574367	3.7401533	5.1
14:36:05	2018-12-19	51.0574317	3.7401733	24.8
14:36:06	2018-12-19	51.0574317	3.7401733	8.9
14:36:08	2018-12-19	51.0574317	3.7401733	14.3
14:36:09	2018-12-19	51.0574317	3.7401733	17.2
14:36:10	2018-12-19	51.0574317	3.7401733	20.1
14:36:12	2018-12-19	51.0574067	3.7402933	6.7
14:36:13	2018-12-19	51.0574317	3.7403217	6.7
14:36:14	2018-12-19	51.0574333	3.7403367	6.7
14:36:16	2018-12-19	51.057435	3.7403667	6.8
14:36:17	2018-12-19	51.0574317	3.7403767	6.9
14:36:19	2018-12-19	51.0574317	3.7403767	11.2
14:36:21	2018-12-19	51.0574317	3.7403767	20.4
14:36:23	2018-12-19	51.0574317	3.7403767	19.4
14:36:25	2018-12-19	51.0574317	3.7403767	21.9
14:36:26	2018-12-19	51.0574317	3.7403767	22.4
14:36:28	2018-12-19	51.0574317	3.7403767	21.4
14:36:29	2018-12-19	51.0574317	3.7403767	21.2
14:36:30	2018-12-19	51.0574317	3.7403767	20.8
14:36:32	2018-12-19	51.0574317	3.7403767	26.9
14:36:34	2018-12-19	51.05752	3.7405267	4.6
14:36:36	2018-12-19	51.0575333	3.7405267	4.4
14:36:38	2018-12-19	51.0575333	3.7405267	8.7
14:36:40	2018-12-19	51.0575333	3.7405267	19.7
14:36:42	2018-12-19	51.0575333	3.7405267	26.5
14:36:44	2018-12-19	51.05759	3.7403817	4.8
14:36:46	2018-12-19	51.0576	3.7403083	5.2
14:36:48	2018-12-19	51.0576133	3.7402733	5.3
14:36:50	2018-12-19	51.057615	3.7402283	5.3
14:36:52	2018-12-19	51.057615	3.7401767	4.9
14:36:54	2018-12-19	51.0576267	3.7401633	4.7
14:36:56	2018-12-19	51.0576333	3.7401567	30.9
14:36:57	2018-12-19	51.0576333	3.7401567	8.3
14:36:58	2018-12-19	51.0576333	3.7401567	10.7
14:36:59	2018-12-19	51.0576333	3.7401567	12.7
14:37:01	2018-12-19	51.0576333	3.7401567	16.1
14:37:03	2018-12-19	51.0576333	3.7401567	17.4
14:37:04	2018-12-19	51.0576333	3.7401567	17.6
14:37:05	2018-12-19	51.0576333	3.7401567	17.7
14:37:07	2018-12-19	51.0576333	3.7401567	16.6
14:37:08	2018-12-19	51.0576333	3.7401567	16.6
14:37:10	2018-12-19	51.0576333	3.7401567	17.7
14:37:11	2018-12-19	51.0576333	3.7401567	17.8
14:37:13	2018-12-19	51.0576333	3.7401567	19.2
14:37:14	2018-12-19	51.0576333	3.7401567	16.2
14:37:16	2018-12-19	51.0576333	3.7401567	17.3
14:37:17	2018-12-19	51.0576333	3.7401567	18.1
14:37:19	2018-12-19	51.0576333	3.7401567	18.8
14:37:21	2018-12-19	51.0576333	3.7401567	18.9
14:37:22	2018-12-19	51.0576333	3.7401567	18.6
14:37:24	2018-12-19	51.0576333	3.7401567	17.5
14:37:26	2018-12-19	51.0576333	3.7401567	18.8
14:37:28	2018-12-19	51.0576333	3.7401567	19.3
14:37:29	2018-12-19	51.0576333	3.7401567	19.6
14:37:31	2018-12-19	51.0576333	3.7401567	20.2
14:37:32	2018-12-19	51.0576333	3.7401567	20.5
14:37:34	2018-12-19	51.0576333	3.7401567	20.9
14:37:35	2018-12-19	51.0576333	3.7401567	20.3
14:37:36	2018-12-19	51.0576333	3.7401567	20.5
14:37:38	2018-12-19	51.0576333	3.7401567	19.9
14:37:40	2018-12-19	51.0576333	3.7401567	19.4
14:37:42	2018-12-19	51.0576333	3.7401567	18.2
14:37:43	2018-12-19	51.0576333	3.7401567	17
14:37:45	2018-12-19	51.0576333	3.7401567	19.8
14:37:47	2018-12-19	51.0576333	3.7401567	22.2
14:37:49	2018-12-19	51.0576333	3.7401567	22
14:37:50	2018-12-19	51.0576333	3.7401567	20.5
14:37:52	2018-12-19	51.0576333	3.7401567	18.1
14:37:54	2018-12-19	51.0576333	3.7401567	18.8
14:37:56	2018-12-19	51.0576333	3.7401567	19.1
14:37:58	2018-12-19	51.0576333	3.7401567	19
14:38:00	2018-12-19	51.0576333	3.7401567	20.1
14:38:01	2018-12-19	51.0576333	3.7401567	20.8
14:38:03	2018-12-19	51.0576333	3.7401567	23.1
14:38:05	2018-12-19	51.0576333	3.7401567	23.9
14:38:07	2018-12-19	51.0576333	3.7401567	25.3
14:38:09	2018-12-19	51.0575567	3.740095	5
14:38:11	2018-12-19	51.0575417	3.7401517	5
14:38:13	2018-12-19	51.0575383	3.74017	5.1
14:38:15	2018-12-19	51.0575233	3.7402417	5.4
14:38:17	2018-12-19	51.0575117	3.7402833	5.7
14:38:18	2018-12-19	51.057505	3.7403033	5.8
14:38:19	2018-12-19	51.0575	3.7403217	5.9
14:38:20	2018-12-19	51.057495	3.74034	6
14:38:21	2018-12-19	51.0574833	3.7403583	6.1
14:38:23	2018-12-19	51.057465	3.7403917	6.4
14:38:25	2018-12-19	51.057455	3.7404033	6.4
14:38:29	2018-12-19	51.0574383	3.7404433	6.4
14:38:35	2018-12-19	51.05743	3.74049	7
14:38:38	2018-12-19	51.05732	3.7405967	7.1
14:38:39	2018-12-19	51.05728	3.740665	7.3
14:38:41	2018-12-19	51.0572567	3.7406983	7.3
14:38:43	2018-12-19	51.057205	3.7407283	6.3
14:38:45	2018-12-19	51.0571817	3.740725	6
14:38:47	2018-12-19	51.057165	3.7407167	5
14:38:49	2018-12-19	51.0571583	3.740715	4.5
14:38:51	2018-12-19	51.0571583	3.740715	5.5
14:38:53	2018-12-19	51.0571583	3.740715	7.4
14:38:55	2018-12-19	51.0571583	3.740715	10.6
14:38:57	2018-12-19	51.0571583	3.740715	15.5
14:38:59	2018-12-19	51.0571583	3.740715	18.1
14:39:01	2018-12-19	51.0571583	3.740715	24.3
14:39:03	2018-12-19	51.0571583	3.740715	25.3
14:39:04	2018-12-19	51.0571583	3.740715	26.7
14:39:06	2018-12-19	51.0571583	3.740715	26.6
14:39:08	2018-12-19	51.0571583	3.740715	24.2
14:39:09	2018-12-19	51.0571583	3.740715	24.4
14:39:11	2018-12-19	51.0571583	3.740715	25.7
14:39:13	2018-12-19	51.0571583	3.740715	26.7
14:39:14	2018-12-19	51.0571583	3.740715	26.7
14:39:15	2018-12-19	51.0571583	3.740715	24.9
14:39:16	2018-12-19	51.0571583	3.740715	24.7
14:39:18	2018-12-19	51.0571583	3.740715	24.7
14:39:19	2018-12-19	51.0571583	3.740715	26.3
14:39:21	2018-12-19	51.0571583	3.740715	29.2
14:39:22	2018-12-19	51.0571583	3.740715	24.7
14:39:23	2018-12-19	51.0571583	3.740715	24.2
14:39:24	2018-12-19	51.0571583	3.740715	24.6
14:39:26	2018-12-19	51.0571583	3.740715	24.9
14:39:28	2018-12-19	51.057125	3.7408	7.7
14:39:30	2018-12-19	51.057105	3.74072	6.4
14:39:32	2018-12-19	51.057075	3.7407067	6.4
14:39:33	2018-12-19	51.0570667	3.7406967	6
14:39:35	2018-12-19	51.057035	3.7406917	5.9
14:39:36	2018-12-19	51.057015	3.7406833	5.9
14:39:38	2018-12-19	51.0569717	3.7406633	6.1
14:39:40	2018-12-19	51.05693	3.7406467	6.2
14:39:42	2018-12-19	51.056915	3.7406783	5.6
14:39:43	2018-12-19	51.0569083	3.740685	5.5
14:39:44	2018-12-19	51.0569083	3.740685	21.7
14:39:46	2018-12-19	51.0569083	3.740685	12.5
14:39:48	2018-12-19	51.0569083	3.740685	15.8
14:39:49	2018-12-19	51.0569083	3.740685	15.7
14:39:51	2018-12-19	51.0569083	3.740685	15.3
14:39:52	2018-12-19	51.0569083	3.740685	8.4
14:39:54	2018-12-19	51.0569083	3.740685	4.4
14:39:55	2018-12-19	51.0569083	3.740685	4.9
14:39:57	2018-12-19	51.0569083	3.740685	7.2
14:39:58	2018-12-19	51.0569083	3.740685	8
14:40:00	2018-12-19	51.0569083	3.740685	8
14:40:01	2018-12-19	51.0569083	3.740685	8.1
14:40:02	2018-12-19	51.0569083	3.740685	9
14:40:03	2018-12-19	51.0569083	3.740685	8.7
14:40:05	2018-12-19	51.0569083	3.740685	11.6
14:40:06	2018-12-19	51.0569083	3.740685	15.6
14:40:08	2018-12-19	51.0569083	3.740685	19.9
14:40:10	2018-12-19	51.0569083	3.740685	24.8
14:40:12	2018-12-19	51.0569083	3.740685	22.6
14:40:14	2018-12-19	51.05682	3.7407167	2.6
14:40:16	2018-12-19	51.05681	3.7407183	3.2
14:40:18	2018-12-19	51.0568033	3.7407183	28.5
14:40:19	2018-12-19	51.0568033	3.7407183	6.4
14:40:21	2018-12-19	51.0568033	3.7407183	10.8
14:40:23	2018-12-19	51.0568033	3.7407183	16.4
14:40:25	2018-12-19	51.0568033	3.7407183	21.1
14:40:26	2018-12-19	51.0568033	3.7407183	24.6
14:40:27	2018-12-19	51.0567233	3.740755	7
14:40:29	2018-12-19	51.0566917	3.74077	8.1
14:40:30	2018-12-19	51.05668	3.7407717	8.2
14:40:31	2018-12-19	51.0566717	3.7407717	8.1
14:40:32	2018-12-19	51.0566583	3.7407717	8.6
14:40:34	2018-12-19	51.0566283	3.74077	9.1
14:40:35	2018-12-19	51.0566067	3.74077	9.8
14:40:36	2018-12-19	51.05659	3.7407717	10.2
14:40:38	2018-12-19	51.056805	3.7407483	5.3
14:40:39	2018-12-19	51.0568783	3.7407467	4.8
14:40:41	2018-12-19	51.0568833	3.7407383	27.4
14:40:42	2018-12-19	51.0568833	3.7407383	8
14:40:44	2018-12-19	51.0569367	3.7407383	7
14:40:45	2018-12-19	51.0569617	3.74073	7.1
14:40:46	2018-12-19	51.0569533	3.7407333	7.2
14:40:48	2018-12-19	51.0569917	3.7407067	9.2
14:40:50	2018-12-19	51.05705	3.7407083	8.4
14:40:51	2018-12-19	51.0570767	3.74072	8.8
14:40:52	2018-12-19	51.0571067	3.74072	9.5
14:40:54	2018-12-19	51.0571783	3.7407333	9.7
14:40:55	2018-12-19	51.0572083	3.7407317	9.5
14:40:57	2018-12-19	51.057255	3.74073	8.9
14:40:59	2018-12-19	51.0572917	3.7407283	8
14:41:00	2018-12-19	51.0573117	3.7407183	7.8
14:41:02	2018-12-19	51.0573217	3.7407567	7
14:41:04	2018-12-19	51.057345	3.7407717	7
14:41:06	2018-12-19	51.0573583	3.7407783	6.2
14:41:07	2018-12-19	51.0573667	3.7407767	6.1
14:41:08	2018-12-19	51.0573767	3.740775	6
14:41:10	2018-12-19	51.0574033	3.74077	6.6
14:41:12	2018-12-19	51.0574267	3.74077	5.9
14:41:13	2018-12-19	51.0574383	3.740765	5.9
14:41:15	2018-12-19	51.0574483	3.7407633	19.4
14:41:17	2018-12-19	51.0574483	3.7407633	10.9
14:41:19	2018-12-19	51.0574483	3.7407633	15.4
14:41:21	2018-12-19	51.0574483	3.7407633	18.9
14:41:22	2018-12-19	51.0574483	3.7407633	19.8
14:41:24	2018-12-19	51.0574483	3.7407633	21.9
14:41:25	2018-12-19	51.0574483	3.7407633	21.5
14:41:26	2018-12-19	51.0574483	3.7407633	21.9
14:41:28	2018-12-19	51.0574483	3.7407633	21
14:41:29	2018-12-19	51.0574483	3.7407633	18.1
14:41:31	2018-12-19	51.0574483	3.7407633	16.9
14:41:33	2018-12-19	51.0574483	3.7407633	16.4
14:41:34	2018-12-19	51.0574483	3.7407633	16.2
14:41:35	2018-12-19	51.0574483	3.7407633	16.4
14:41:37	2018-12-19	51.0574483	3.7407633	16.8
14:41:38	2018-12-19	51.0574483	3.7407633	16.2
14:41:39	2018-12-19	51.0574483	3.7407633	16.3
14:41:41	2018-12-19	51.0574483	3.7407633	16.7
14:41:42	2018-12-19	51.0574483	3.7407633	16.8
14:41:44	2018-12-19	51.0574483	3.7407633	16.9
14:41:45	2018-12-19	51.0574483	3.7407633	16.8
14:41:47	2018-12-19	51.0574483	3.7407633	15.1
14:41:48	2018-12-19	51.0574483	3.7407633	14.6
14:41:50	2018-12-19	51.0574483	3.7407633	15.2
14:41:51	2018-12-19	51.0574483	3.7407633	15.5
14:41:53	2018-12-19	51.0574483	3.7407633	14.7
14:41:54	2018-12-19	51.0574483	3.7407633	14.6
14:41:56	2018-12-19	51.0574483	3.7407633	14.9
14:41:57	2018-12-19	51.0574483	3.7407633	15
14:41:59	2018-12-19	51.0574483	3.7407633	14.5
14:42:00	2018-12-19	51.0574483	3.7407633	13.2
14:42:01	2018-12-19	51.0574483	3.7407633	13.2
14:42:02	2018-12-19	51.0574483	3.7407633	13.2
14:42:04	2018-12-19	51.0574483	3.7407633	13.2
14:42:05	2018-12-19	51.0574483	3.7407633	12.7
14:42:07	2018-12-19	51.0574483	3.7407633	11.6
14:42:09	2018-12-19	51.0574483	3.7407633	11
14:42:10	2018-12-19	51.0574483	3.7407633	10.7
14:42:12	2018-12-19	51.0574483	3.7407633	9.3
14:42:13	2018-12-19	51.0574483	3.7407633	8.7
14:42:14	2018-12-19	51.0574483	3.7407633	8.7
14:42:15	2018-12-19	51.0574483	3.7407633	8.8
14:42:17	2018-12-19	51.0574483	3.7407633	9.1
14:42:18	2018-12-19	51.0574483	3.7407633	9.7
14:42:20	2018-12-19	51.0574483	3.7407633	8.3
14:42:21	2018-12-19	51.0574483	3.7407633	8.1
14:42:23	2018-12-19	51.0574483	3.7407633	8.1
14:42:24	2018-12-19	51.0574483	3.7407633	8.2
14:42:26	2018-12-19	51.0574483	3.7407633	7.8
14:42:28	2018-12-19	51.0574483	3.7407633	8
14:42:30	2018-12-19	51.0574483	3.7407633	7.9
14:42:31	2018-12-19	51.0574483	3.7407633	7.9
14:42:33	2018-12-19	51.0574483	3.7407633	7.6
14:42:34	2018-12-19	51.0574483	3.7407633	7.7
14:42:36	2018-12-19	51.0574483	3.7407633	7.7
14:42:38	2018-12-19	51.0574483	3.7407633	8.3
14:42:40	2018-12-19	51.0574483	3.7407633	8.8
14:42:42	2018-12-19	51.0574483	3.7407633	8.1
14:42:44	2018-12-19	51.0574483	3.7407633	8.4
14:42:45	2018-12-19	51.0574483	3.7407633	8.8
14:42:47	2018-12-19	51.0574483	3.7407633	7.8
14:42:49	2018-12-19	51.0574483	3.7407633	7.9
14:42:50	2018-12-19	51.0574483	3.7407633	8.5
14:42:52	2018-12-19	51.0574483	3.7407633	7.8
14:42:54	2018-12-19	51.0574483	3.7407633	7.9
14:42:55	2018-12-19	51.0574483	3.7407633	8.3
14:42:57	2018-12-19	51.0574483	3.7407633	10.5
14:42:58	2018-12-19	51.0574483	3.7407633	12.9
14:43:00	2018-12-19	51.0574483	3.7407633	15.7
14:43:01	2018-12-19	51.0574483	3.7407633	17.3
14:43:03	2018-12-19	51.0575367	3.7407483	4.7
14:43:04	2018-12-19	51.0575467	3.74075	4.3
14:43:06	2018-12-19	51.0575617	3.7407517	4.2
14:43:07	2018-12-19	51.0575683	3.7407517	4.2
14:43:09	2018-12-19	51.0575683	3.7407633	27.4
14:43:11	2018-12-19	51.0575833	3.7408383	4.7
14:43:13	2018-12-19	51.0576	3.7408517	4.8
14:43:16	2018-12-19	51.0576383	3.7408883	4.8
14:43:18	2018-12-19	51.0576633	3.7409133	4.9
14:43:19	2018-12-19	51.0576817	3.740945	4.9
14:43:20	2018-12-19	51.05769	3.7409583	4.7
14:43:22	2018-12-19	51.0576983	3.7409717	4.7
14:43:23	2018-12-19	51.057715	3.740995	4.7
14:43:25	2018-12-19	51.05773	3.741015	4.6
14:43:26	2018-12-19	51.05774	3.74103	4.4
14:43:27	2018-12-19	51.0577483	3.7410383	4.2
14:43:28	2018-12-19	51.057755	3.741045	4.2
14:43:29	2018-12-19	51.05776	3.7410483	4.2
14:43:31	2018-12-19	51.05776	3.7410483	8.4
14:43:33	2018-12-19	51.05776	3.7410483	14.1
14:43:34	2018-12-19	51.05776	3.7410483	16.1
14:43:36	2018-12-19	51.05776	3.7410483	16.5
14:43:37	2018-12-19	51.05776	3.7410483	17.2
14:43:38	2018-12-19	51.05776	3.7410483	18.1
14:43:39	2018-12-19	51.05776	3.7410483	18.7
14:43:41	2018-12-19	51.05776	3.7410483	19.2
14:43:42	2018-12-19	51.05776	3.7410483	19.4
14:43:44	2018-12-19	51.05776	3.7410483	19
14:43:45	2018-12-19	51.05776	3.7410483	19.5
14:43:46	2018-12-19	51.05776	3.7410483	21.5
14:43:48	2018-12-19	51.05776	3.7410483	24.5
14:43:49	2018-12-19	51.0577283	3.7412283	5
14:43:50	2018-12-19	51.0577183	3.7412383	5
14:43:51	2018-12-19	51.0577067	3.741245	4.9
14:43:54	2018-12-19	51.0576617	3.7412683	4.8
14:43:55	2018-12-19	51.0576467	3.74128	4.9
14:43:57	2018-12-19	51.0576183	3.7413017	5
14:43:59	2018-12-19	51.0576017	3.74131	5.1
14:44:00	2018-12-19	51.0575767	3.74132	4.5
14:44:02	2018-12-19	51.0575567	3.7413283	4
14:44:04	2018-12-19	51.0575533	3.7413283	3.6
14:44:05	2018-12-19	51.057555	3.7413267	30.3
14:44:07	2018-12-19	51.057555	3.7413267	5.8
14:44:09	2018-12-19	51.057555	3.7413267	8.2
14:44:12	2018-12-19	51.057555	3.7413267	9.1
14:44:15	2018-12-19	51.057555	3.7413267	13.5
14:44:16	2018-12-19	51.057555	3.7413267	16.3
14:44:18	2018-12-19	51.0574933	3.741295	5.1
14:44:20	2018-12-19	51.0574767	3.74126	5.1
14:44:22	2018-12-19	51.0574767	3.7412417	5.2
14:44:24	2018-12-19	51.0574483	3.7412433	4.8
14:44:26	2018-12-19	51.0574383	3.74124	4.8
14:44:28	2018-12-19	51.0574383	3.74124	8
14:44:29	2018-12-19	51.0574383	3.74124	8.8
14:44:31	2018-12-19	51.0574383	3.74124	10.8
14:44:33	2018-12-19	51.0574383	3.74124	12.9
14:44:35	2018-12-19	51.0574383	3.74124	12.6
14:44:38	2018-12-19	51.0574383	3.74124	9.5
14:44:39	2018-12-19	51.0574383	3.74124	8.9
14:44:40	2018-12-19	51.0574383	3.74124	8.8
14:44:42	2018-12-19	51.0574383	3.74124	8.9
14:44:44	2018-12-19	51.0574383	3.74124	9.1
14:44:46	2018-12-19	51.0574383	3.74124	9.5
14:44:50	2018-12-19	51.0574383	3.74124	8.9
14:44:52	2018-12-19	51.0574383	3.74124	9.9
14:44:54	2018-12-19	51.0574383	3.74124	11.4
14:44:55	2018-12-19	51.0574383	3.74124	12.1
14:44:56	2018-12-19	51.0574383	3.74124	12.8
14:44:58	2018-12-19	51.0574383	3.74124	14.5
14:45:00	2018-12-19	51.0574383	3.74124	16.3
14:45:01	2018-12-19	51.0574383	3.74124	16.9
14:45:03	2018-12-19	51.0574383	3.74124	18.4
14:45:05	2018-12-19	51.0574383	3.74124	21.7
14:45:07	2018-12-19	51.0574633	3.7413933	4.7
14:45:09	2018-12-19	51.057465	3.7414	1.9
14:45:10	2018-12-19	51.057465	3.7414	26.8
14:45:11	2018-12-19	51.057465	3.7414	1.8
14:45:12	2018-12-19	51.057465	3.7414	2
14:45:14	2018-12-19	51.057465	3.7414	6.1
14:45:16	2018-12-19	51.057475	3.7413133	7
14:45:17	2018-12-19	51.0574833	3.7412633	7.8
14:45:19	2018-12-19	51.0574933	3.741155	8.3
14:45:21	2018-12-19	51.05749	3.7410417	8.5
14:45:23	2018-12-19	51.057485	3.7409233	9.1
14:45:25	2018-12-19	51.05748	3.7407967	9.3
14:45:27	2018-12-19	51.05749	3.740675	8.9
14:45:28	2018-12-19	51.057495	3.7406233	8
14:45:31	2018-12-19	51.0575033	3.7405167	8.6
14:45:32	2018-12-19	51.0574883	3.7403883	9.6
14:45:33	2018-12-19	51.0574917	3.74033	8.9
14:45:35	2018-12-19	51.0575117	3.7402767	7.2
14:45:37	2018-12-19	51.057505	3.7401883	7
14:45:38	2018-12-19	51.057495	3.7401317	6.8
14:45:39	2018-12-19	51.0574967	3.7400817	7.3
14:45:40	2018-12-19	51.0575	3.7400183	7.8
14:45:42	2018-12-19	51.0575517	3.739945	8.7
14:45:43	2018-12-19	51.0575883	3.739925	9.3
14:45:44	2018-12-19	51.0576183	3.7398933	9.8
14:45:46	2018-12-19	51.0577017	3.73984	12
14:45:48	2018-12-19	51.0578233	3.739875	12.2
14:45:49	2018-12-19	51.0578783	3.7398883	12.1
14:45:51	2018-12-19	51.0579617	3.7398117	12.2
14:45:53	2018-12-19	51.0580433	3.7397117	11.7
14:45:54	2018-12-19	51.0580883	3.73969	11.3
14:45:55	2018-12-19	51.058135	3.7396817	11.1
14:45:57	2018-12-19	51.058235	3.7396717	11.5
14:45:59	2018-12-19	51.0582867	3.7396583	11.6
14:46:00	2018-12-19	51.0583783	3.7396	11.3
14:46:02	2018-12-19	51.0584883	3.7395483	11.7
14:46:04	2018-12-19	51.0585817	3.739475	11.7
14:46:06	2018-12-19	51.0586767	3.7394133	11.2
14:46:07	2018-12-19	51.0587233	3.7393833	10.9
14:46:08	2018-12-19	51.05877	3.739355	11.1
14:46:10	2018-12-19	51.0588667	3.7393083	11
14:46:11	2018-12-19	51.0589183	3.7392883	11.4
14:46:12	2018-12-19	51.0589733	3.73927	11.3
14:46:14	2018-12-19	51.0590767	3.7392333	11.7
14:46:16	2018-12-19	51.0591783	3.7391917	11.1
14:46:17	2018-12-19	51.059225	3.7391633	12.6
14:46:18	2018-12-19	51.059255	3.7391333	12.2
14:46:20	2018-12-19	51.0593433	3.7390583	11.7
14:46:21	2018-12-19	51.0593867	3.73903	11.3
14:46:22	2018-12-19	51.0594317	3.738995	11.2
14:46:24	2018-12-19	51.0595267	3.7389467	11.3
14:46:26	2018-12-19	51.059635	3.7389183	11.2
14:46:28	2018-12-19	51.0597233	3.7388817	10.3
14:46:29	2018-12-19	51.05977	3.7388583	10.6
14:46:30	2018-12-19	51.0598133	3.7388367	10.6
14:46:32	2018-12-19	51.0599083	3.7387967	11
14:46:34	2018-12-19	51.05996	3.7387833	11.5
14:46:35	2018-12-19	51.0600667	3.7387583	11.1
14:46:36	2018-12-19	51.0601167	3.7387483	11.1
14:46:37	2018-12-19	51.0601667	3.738735	11.1
14:46:40	2018-12-19	51.06027	3.7387183	11.6
14:46:41	2018-12-19	51.0603733	3.7387183	10.7
14:46:42	2018-12-19	51.06042	3.738705	10.5
14:46:43	2018-12-19	51.0604667	3.7386867	10.4
14:46:44	2018-12-19	51.06051	3.738665	10.4
14:46:46	2018-12-19	51.0605933	3.7386233	9.9
14:46:48	2018-12-19	51.060675	3.73858	10.9
14:46:50	2018-12-19	51.0607117	3.73856	10.6
14:46:52	2018-12-19	51.0608367	3.73851	10.5
14:46:53	2018-12-19	51.06088	3.7385033	10.5
