# time	lat	lon	hdop
2018-12-19T15:33:32Z	51.06314	3.734665	6.9
2018-12-19T15:33:33Z	51.0631683	3.7346467	7.2
2018-12-19T15:33:35Z	51.0632233	3.7346267	6.6
2018-12-19T15:33:36Z	51.0632467	3.7346233	6.2
2018-12-19T15:33:37Z	51.0632683	3.7346183	6.3
2018-12-19T15:33:39Z	51.0633017	3.7346233	5
2018-12-19T15:33:41Z	51.06332	3.7346217	3.6
2018-12-19T15:33:43Z	51.063325	3.7346183	3.1
2018-12-19T15:33:44Z	51.063325	3.7346183	8.1
2018-12-19T15:33:45Z	51.063325	3.7346183	7
2018-12-19T15:33:47Z	51.063325	3.7346183	8.6
2018-12-19T15:33:49Z	51.063325	3.7346183	8.7
2018-12-19T15:33:50Z	51.063325	3.7346183	8.8
2018-12-19T15:33:52Z	51.063325	3.7346183	9.1
2018-12-19T15:33:54Z	51.063325	3.7346183	9.3
2018-12-19T15:33:56Z	51.063325	3.7346183	9.1
2018-12-19T15:33:58Z	51.063325	3.7346183	9.1
2018-12-19T15:34:00Z	51.063325	3.7346183	9.7
2018-12-19T15:34:01Z	51.063325	3.7346183	9.7
2018-12-19T15:34:03Z	51.063325	3.7346183	9.5
2018-12-19T15:34:05Z	51.063325	3.7346183	9.2
2018-12-19T15:34:07Z	51.063325	3.7346183	8.4
2018-12-19T15:34:08Z	51.063325	3.7346183	9
2018-12-19T15:34:09Z	51.063325	3.7346183	8.8
2018-12-19T15:34:10Z	51.063325	3.7346183	8.8
2018-12-19T15:34:12Z	51.063325	3.7346183	8.5
2018-12-19T15:34:14Z	51.063325	3.7346183	8.5
2018-12-19T15:34:15Z	51.063325	3.7346183	8.4
2018-12-19T15:34:17Z	51.063325	3.7346183	8.3
2018-12-19T15:34:19Z	51.063325	3.7346183	10.7
2018-12-19T15:34:21Z	51.063325	3.7346183	14
2018-12-19T15:34:22Z	51.063325	3.7346183	17.9
2018-12-19T15:34:24Z	51.063405	3.73451	6.7
2018-12-19T15:34:25Z	51.06342	3.7344883	7
2018-12-19T15:34:26Z	51.0634517	3.73447	7.5
2018-12-19T15:34:28Z	51.0635033	3.7344333	8
2018-12-19T15:34:29Z	51.063545	3.7344133	8.8
2018-12-19T15:34:31Z	51.063625	3.7343733	9.2
2018-12-19T15:34:32Z	51.0636667	3.7343517	9.5
2018-12-19T15:34:34Z	51.0637467	3.73428	9.3
2018-12-19T15:34:35Z	51.0637883	3.734255	9.5
2018-12-19T15:34:37Z	51.0638783	3.73421	10.5
2018-12-19T15:34:38Z	51.0639217	3.7341983	9.5
2018-12-19T15:34:40Z	51.0640117	3.7341667	9.8
2018-12-19T15:34:42Z	51.0641133	3.7341367	10
2018-12-19T15:34:44Z	51.0642067	3.7341467	9.2
2018-12-19T15:34:45Z	51.0642467	3.7341617	9
2018-12-19T15:34:46Z	51.064285	3.7341833	8.8
2018-12-19T15:34:48Z	51.0643567	3.734245	8.6
2018-12-19T15:34:50Z	51.0644233	3.7343217	8.4
2018-12-19T15:34:51Z	51.0644567	3.734355	8.2
2018-12-19T15:34:52Z	51.06449	3.7343867	8.4
2018-12-19T15:34:53Z	51.064525	3.7344167	9.4
2018-12-19T15:34:54Z	51.0645767	3.734465	9.1
2018-12-19T15:34:55Z	51.0646167	3.734495	8
2018-12-19T15:34:56Z	51.06465	3.7345183	6.8
2018-12-19T15:34:58Z	51.064705	3.7345417	5.3
2018-12-19T15:35:00Z	51.0647533	3.7345633	6.2
2018-12-19T15:35:01Z	51.0647817	3.734565	6.7
2018-12-19T15:35:03Z	51.0648383	3.734565	6.6
2018-12-19T15:35:05Z	51.0648883	3.7345517	6.7
2018-12-19T15:35:07Z	51.0649433	3.7345317	7.3
2018-12-19T15:35:09Z	51.06499	3.7345417	5.6
2018-12-19T15:35:10Z	51.065005	3.7345583	5.4
2018-12-19T15:35:11Z	51.0650117	3.734575	4.8
2018-12-19T15:35:12Z	51.06502	3.7345933	4.8
2018-12-19T15:35:14Z	51.065035	3.7346333	4.5
2018-12-19T15:35:16Z	51.0650517	3.73467	4.6
2018-12-19T15:35:17Z	51.0650567	3.7346817	3.3
2018-12-19T15:35:19Z	51.0650617	3.734695	3.3
2018-12-19T15:35:20Z	51.0650617	3.734695	24.3
2018-12-19T15:35:22Z	51.0650817	3.734705	4
2018-12-19T15:35:23Z	51.0650917	3.7347	4
2018-12-19T15:35:25Z	51.065105	3.7346733	4
2018-12-19T15:35:26Z	51.0651133	3.7346583	3.9
2018-12-19T15:35:27Z	51.065115	3.7346433	3.7
2018-12-19T15:35:29Z	51.065135	3.734605	5
2018-12-19T15:35:30Z	51.0651533	3.7345817	6.3
2018-12-19T15:35:31Z	51.0651683	3.73457	6.7
2018-12-19T15:35:33Z	51.065215	3.7345267	8.2
2018-12-19T15:35:34Z	51.06525	3.7345067	8.7
2018-12-19T15:35:35Z	51.0652767	3.734485	9
2018-12-19T15:35:37Z	51.065345	3.7344233	9.2
2018-12-19T15:35:38Z	51.06539	3.7343783	9.5
2018-12-19T15:35:40Z	51.0654833	3.73431	9.5
2018-12-19T15:35:41Z	51.0655233	3.7342783	9.3
2018-12-19T15:35:43Z	51.06561	3.734215	9.3
2018-12-19T15:35:45Z	51.0656933	3.7341583	9.4
2018-12-19T15:35:47Z	51.0657817	3.7341017	9.7
2018-12-19T15:35:48Z	51.0658217	3.7340817	8.9
2018-12-19T15:35:50Z	51.0659	3.734035	9.1
2018-12-19T15:35:51Z	51.0659417	3.7340133	9.4
2018-12-19T15:35:53Z	51.06602	3.73397	10.5
2018-12-19T15:35:55Z	51.0660767	3.7339	10
2018-12-19T15:35:56Z	51.0661117	3.7338633	10.1
2018-12-19T15:35:57Z	51.0661483	3.73384	9.6
2018-12-19T15:35:59Z	51.0662317	3.733795	9.6
2018-12-19T15:36:00Z	51.066275	3.7337817	9.3
2018-12-19T15:36:02Z	51.066355	3.73374	9.5
2018-12-19T15:36:03Z	51.066395	3.7337217	9.6
2018-12-19T15:36:05Z	51.0664733	3.7336767	9.4
2018-12-19T15:36:06Z	51.066515	3.7336583	9.8
2018-12-19T15:36:08Z	51.0665917	3.7336167	10.1
2018-12-19T15:36:10Z	51.066665	3.7335833	9.6
2018-12-19T15:36:11Z	51.0667017	3.733565	9.2
2018-12-19T15:36:12Z	51.06673	3.73355	9.2
2018-12-19T15:36:14Z	51.066785	3.7335117	9.7
2018-12-19T15:36:15Z	51.0668167	3.7334933	9
2018-12-19T15:36:17Z	51.0668783	3.7334567	8.8
2018-12-19T15:36:18Z	51.0669083	3.7334433	8.6
2018-12-19T15:36:19Z	51.0669367	3.733435	8.2
2018-12-19T15:36:20Z	51.066965	3.7334317	7.6
2018-12-19T15:36:22Z	51.0669883	3.733475	5.7
2018-12-19T15:36:24Z	51.0670133	3.733525	6.8
2018-12-19T15:36:25Z	51.0670333	3.7335517	6.1
2018-12-19T15:36:27Z	51.0670783	3.7336133	5.9
2018-12-19T15:36:28Z	51.0670833	3.7336417	5.9
2018-12-19T15:36:30Z	51.067095	3.73369	4.7
2018-12-19T15:36:31Z	51.0671	3.7337083	4.6
2018-12-19T15:36:33Z	51.0671483	3.7337317	3.3
2018-12-19T15:36:34Z	51.067155	3.7337367	3.1
2018-12-19T15:36:36Z	51.067155	3.7337367	3.8
2018-12-19T15:36:37Z	51.067155	3.7337367	2.5
2018-12-19T15:36:38Z	51.067155	3.7337367	2.3
2018-12-19T15:36:40Z	51.067155	3.7337367	2.3
2018-12-19T15:36:41Z	51.067155	3.7337367	2.4
2018-12-19T15:36:43Z	51.067155	3.7337367	2.6
2018-12-19T15:36:44Z	51.067155	3.7337367	2.7
2018-12-19T15:36:46Z	51.067155	3.7337367	2.9
2018-12-19T15:36:47Z	51.067155	3.7337367	2.9
2018-12-19T15:36:48Z	51.067155	3.7337367	2.9
2018-12-19T15:36:49Z	51.067155	3.7337367	2.9
2018-12-19T15:36:50Z	51.067155	3.7337367	3.1
2018-12-19T15:36:52Z	51.067155	3.7337367	2.3
2018-12-19T15:36:53Z	51.067155	3.7337367	2.2
2018-12-19T15:36:55Z	51.067155	3.7337367	2.4
2018-12-19T15:36:57Z	51.067155	3.7337367	2.6
2018-12-19T15:36:58Z	51.067155	3.7337367	2.7
2018-12-19T15:37:00Z	51.067155	3.7337367	8
2018-12-19T15:37:02Z	51.067155	3.7337367	10.5
2018-12-19T15:37:03Z	51.067155	3.7337367	12.2
2018-12-19T15:37:05Z	51.067155	3.7337367	19.1
2018-12-19T15:37:06Z	51.067155	3.7337367	22.2
2018-12-19T15:37:08Z	51.067155	3.7337367	26.5
2018-12-19T15:37:10Z	51.067155	3.7337367	26.8
2018-12-19T15:37:11Z	51.067155	3.7337367	27.3
2018-12-19T15:37:13Z	51.067065	3.7336733	3.3
2018-12-19T15:37:14Z	51.067065	3.733665	3.1
2018-12-19T15:37:16Z	51.0670633	3.7336583	28.1
2018-12-19T15:37:17Z	51.0670633	3.7336583	4.9
2018-12-19T15:37:18Z	51.0670633	3.7336583	6.3
2018-12-19T15:37:20Z	51.0670833	3.7336117	5.1
2018-12-19T15:37:22Z	51.0671217	3.7335617	6.4
2018-12-19T15:37:24Z	51.067165	3.7335183	7.1
2018-12-19T15:37:26Z	51.0672133	3.73345	8.2
2018-12-19T15:37:27Z	51.0672367	3.7334267	8
2018-12-19T15:37:29Z	51.0672983	3.7333683	8.1
2018-12-19T15:37:30Z	51.0673333	3.7333217	8.4
2018-12-19T15:37:32Z	51.0674067	3.7332683	8.9
2018-12-19T15:37:33Z	51.0674433	3.7332433	8.7
2018-12-19T15:37:35Z	51.0675133	3.7332017	8.3
2018-12-19T15:37:37Z	51.0675783	3.733165	8.2
2018-12-19T15:37:38Z	51.06761	3.7331483	8.3
2018-12-19T15:37:39Z	51.06765	3.7331433	7.9
2018-12-19T15:37:41Z	51.067715	3.73312	7.7
2018-12-19T15:37:42Z	51.0677467	3.7331133	7.2
2018-12-19T15:37:43Z	51.0677733	3.733105	6.8
2018-12-19T15:37:45Z	51.0678233	3.7330767	6.7
2018-12-19T15:37:46Z	51.0678433	3.73306	6.5
2018-12-19T15:37:48Z	51.0679033	3.7330433	6.3
2018-12-19T15:37:49Z	51.067925	3.733035	5.9
2018-12-19T15:37:50Z	51.067945	3.7330283	5.3
2018-12-19T15:37:52Z	51.0679733	3.7330267	5.4
2018-12-19T15:37:53Z	51.067985	3.7330333	4.8
2018-12-19T15:37:55Z	51.0680017	3.733035	4.1
2018-12-19T15:37:56Z	51.0680017	3.7330333	3.6
2018-12-19T15:37:57Z	51.0680067	3.7330267	3.8
2018-12-19T15:37:59Z	51.0680067	3.7330267	7.2
2018-12-19T15:38:01Z	51.0680533	3.733015	6.1
2018-12-19T15:38:02Z	51.0680733	3.733	6.2
2018-12-19T15:38:04Z	51.06811	3.7329833	4.4
2018-12-19T15:38:06Z	51.0681233	3.7329933	3.8
2018-12-19T15:38:08Z	51.0681283	3.7330283	4.5
2018-12-19T15:38:09Z	51.0681283	3.7330433	4.4
2018-12-19T15:38:11Z	51.0681133	3.7330633	4.5
2018-12-19T15:38:12Z	51.0681017	3.7330667	4.6
2018-12-19T15:38:13Z	51.0680883	3.73307	4.4
2018-12-19T15:38:15Z	51.06806	3.733105	2.9
2018-12-19T15:38:16Z	51.068055	3.7331167	2.7
2018-12-19T15:38:17Z	51.0680567	3.7331233	2.9
2018-12-19T15:38:19Z	51.0680567	3.7331233	6.6
2018-12-19T15:38:21Z	51.0680567	3.7331233	10
2018-12-19T15:38:22Z	51.0680567	3.7331233	12
2018-12-19T15:38:24Z	51.0680567	3.7331233	11.3
2018-12-19T15:38:25Z	51.0680567	3.7331233	11.8
2018-12-19T15:38:26Z	51.0680567	3.7331233	12.8
2018-12-19T15:38:28Z	51.0680567	3.7331233	13.2
2018-12-19T15:38:29Z	51.0680567	3.7331233	12.6
2018-12-19T15:38:30Z	51.0680567	3.7331233	12.1
2018-12-19T15:38:32Z	51.0680567	3.7331233	8.7
2018-12-19T15:38:34Z	51.0680567	3.7331233	7
2018-12-19T15:38:35Z	51.0680567	3.7331233	6.9
2018-12-19T15:38:37Z	51.0680567	3.7331233	6.4
2018-12-19T15:38:38Z	51.0680567	3.7331233	7.4
2018-12-19T15:38:39Z	51.0680433	3.733085	3.9
2018-12-19T15:38:41Z	51.068055	3.73305	4
2018-12-19T15:38:42Z	51.0680633	3.7330317	4.6
2018-12-19T15:38:43Z	51.0680733	3.7330217	3.5
2018-12-19T15:38:44Z	51.06808	3.7330133	3.4
2018-12-19T15:38:46Z	51.0681083	3.7329983	5.2
2018-12-19T15:38:48Z	51.0681433	3.7329783	5.4
2018-12-19T15:38:49Z	51.06816	3.7329633	5.7
2018-12-19T15:38:51Z	51.0682	3.73292	6.7
2018-12-19T15:38:53Z	51.0682467	3.7328833	6.9
2018-12-19T15:38:55Z	51.0682967	3.732855	7
2018-12-19T15:38:56Z	51.06832	3.7328317	6.9
2018-12-19T15:38:58Z	51.0683633	3.7327917	6.6
2018-12-19T15:39:00Z	51.0684	3.7327667	6.9
2018-12-19T15:39:02Z	51.06844	3.732735	6.7
2018-12-19T15:39:04Z	51.0685067	3.7327083	7
2018-12-19T15:39:06Z	51.06856	3.73268	6.9
2018-12-19T15:39:08Z	51.068605	3.7326467	6.7
2018-12-19T15:39:10Z	51.068635	3.7325817	7.9
2018-12-19T15:39:11Z	51.0686633	3.732545	8.2
2018-12-19T15:39:12Z	51.0687033	3.732535	9
2018-12-19T15:39:14Z	51.0687733	3.7324867	9.6
2018-12-19T15:39:16Z	51.068855	3.73245	9.9
2018-12-19T15:39:18Z	51.06892	3.7324167	9.3
2018-12-19T15:39:20Z	51.06898	3.73238	9.4
2018-12-19T15:39:22Z	51.0690283	3.732335	8.5
2018-12-19T15:39:24Z	51.06908	3.7322967	8.4
2018-12-19T15:39:25Z	51.0691183	3.732275	9
2018-12-19T15:39:27Z	51.0691883	3.7322283	8.7
2018-12-19T15:39:28Z	51.06922	3.732205	8.6
2018-12-19T15:39:30Z	51.069275	3.73217	7.7
2018-12-19T15:39:32Z	51.0693267	3.7321467	7.1
2018-12-19T15:39:34Z	51.0693567	3.7321283	5.3
2018-12-19T15:39:36Z	51.0693917	3.7321283	5.7
2018-12-19T15:39:38Z	51.069425	3.7320767	6.4
2018-12-19T15:39:40Z	51.0694533	3.7320383	6.4
2018-12-19T15:39:42Z	51.0694633	3.7320183	4.6
2018-12-19T15:39:44Z	51.06947	3.7320133	4.1
2018-12-19T15:39:46Z	51.06947	3.7320133	18.5
2018-12-19T15:39:47Z	51.06947	3.7320133	20.1
2018-12-19T15:39:48Z	51.06947	3.7320133	22.1
2018-12-19T15:39:50Z	51.06947	3.7320133	26.4
2018-12-19T15:39:51Z	51.06947	3.7320133	21.4
2018-12-19T15:39:53Z	51.06947	3.7320133	21.7
2018-12-19T15:39:55Z	51.06947	3.7320133	23.9
2018-12-19T15:39:56Z	51.06947	3.7320133	25.9
2018-12-19T15:39:58Z	51.069515	3.731875	3.7
2018-12-19T15:40:00Z	51.0695117	3.73187	3.8
2018-12-19T15:40:02Z	51.0695117	3.73187	6.7
2018-12-19T15:40:03Z	51.0695117	3.73187	7
2018-12-19T15:40:05Z	51.0695117	3.73187	6.8
2018-12-19T15:40:07Z	51.0695117	3.73187	6.3
2018-12-19T15:40:08Z	51.0695117	3.73187	8.3
2018-12-19T15:40:09Z	51.0695117	3.73187	9.3
2018-12-19T15:40:10Z	51.0695117	3.73187	10.6
2018-12-19T15:40:12Z	51.0695117	3.73187	9.6
2018-12-19T15:40:13Z	51.0695117	3.73187	9.6
2018-12-19T15:40:15Z	51.0695117	3.73187	9.7
2018-12-19T15:40:16Z	51.0695117	3.73187	10
2018-12-19T15:40:18Z	51.0695117	3.73187	9.9
2018-12-19T15:40:19Z	51.0695117	3.73187	9.8
2018-12-19T15:40:21Z	51.0695117	3.73187	11
2018-12-19T15:40:23Z	51.0695117	3.73187	11.1
2018-12-19T15:40:25Z	51.0695117	3.73187	13.3
2018-12-19T15:40:26Z	51.0695117	3.73187	15.2
2018-12-19T15:40:28Z	51.0695117	3.73187	16.1
2018-12-19T15:40:29Z	51.0695117	3.73187	16.1
2018-12-19T15:40:30Z	51.0695117	3.73187	17.8
2018-12-19T15:40:32Z	51.0695117	3.73187	21
2018-12-19T15:40:34Z	51.0695117	3.73187	20.9
2018-12-19T15:40:36Z	51.0695117	3.73187	20.2
2018-12-19T15:40:37Z	51.0695117	3.73187	18.6
2018-12-19T15:40:39Z	51.0695117	3.73187	21.3
2018-12-19T15:40:40Z	51.0695117	3.73187	20.7
2018-12-19T15:40:42Z	51.0695117	3.73187	21.2
2018-12-19T15:40:43Z	51.0695117	3.73187	21
2018-12-19T15:40:44Z	51.0695117	3.73187	22.1
2018-12-19T15:40:46Z	51.0695117	3.73187	23
2018-12-19T15:40:47Z	51.0695117	3.73187	23.3
2018-12-19T15:40:49Z	51.0695117	3.73187	28.4
2018-12-19T15:40:51Z	51.0695783	3.7317617	5.2
2018-12-19T15:40:53Z	51.0695783	3.7317617	5.2
2018-12-19T15:40:55Z	51.0695783	3.7317617	5.2
2018-12-19T15:40:56Z	51.0695783	3.7317617	6.8
2018-12-19T15:40:58Z	51.0695783	3.7317617	8.6
2018-12-19T15:40:59Z	51.0695783	3.7317617	10.5
2018-12-19T15:41:00Z	51.0695783	3.7317617	11.1
2018-12-19T15:41:01Z	51.0695783	3.7317617	12.5
2018-12-19T15:41:03Z	51.0695783	3.7317617	18.4
2018-12-19T15:41:04Z	51.0695783	3.7317617	20.2
2018-12-19T15:41:06Z	51.0695783	3.7317617	25.4
2018-12-19T15:41:07Z	51.0695783	3.7317617	28.4
2018-12-19T15:41:08Z	51.0695783	3.7317617	28.9
2018-12-19T15:41:10Z	51.0696717	3.73174	4.9
2018-12-19T15:41:11Z	51.0696783	3.7317333	4.9
2018-12-19T15:41:13Z	51.0696783	3.7317317	29.8
2018-12-19T15:41:15Z	51.0696783	3.7317317	13.5
2018-12-19T15:41:16Z	51.0696783	3.7317317	13.1
2018-12-19T15:41:18Z	51.0696783	3.7317317	13.8
2018-12-19T15:41:19Z	51.0696783	3.7317317	15.1
2018-12-19T15:41:20Z	51.0696783	3.7317317	14.5
2018-12-19T15:41:22Z	51.0696783	3.7317317	17.3
2018-12-19T15:41:24Z	51.0696783	3.7317317	20.8
2018-12-19T15:41:26Z	51.0696783	3.7317317	25.6
2018-12-19T15:41:28Z	51.0696783	3.7317317	26.7
2018-12-19T15:41:30Z	51.0696783	3.7317317	27.7
2018-12-19T15:41:31Z	51.0696783	3.7317317	27.4
2018-12-19T15:41:33Z	51.0696783	3.7317317	27.5
2018-12-19T15:41:35Z	51.0696783	3.7317317	24.1
2018-12-19T15:41:37Z	51.0696783	3.7317317	25
2018-12-19T15:41:39Z	51.0696783	3.7317317	25.7
2018-12-19T15:41:40Z	51.0696783	3.7317317	26.2
2018-12-19T15:41:42Z	51.0696783	3.7317317	27.1
2018-12-19T15:41:43Z	51.0696783	3.7317317	26.8
2018-12-19T15:41:45Z	51.0696783	3.7317317	25.8
2018-12-19T15:41:46Z	51.0696783	3.7317317	24.7
2018-12-19T15:41:47Z	51.0696783	3.7317317	22.2
2018-12-19T15:41:49Z	51.0696783	3.7317317	20.1
2018-12-19T15:41:50Z	51.0696783	3.7317317	18.1
2018-12-19T15:41:52Z	51.0696783	3.7317317	16.1
2018-12-19T15:41:54Z	51.0696783	3.7317317	15.9
2018-12-19T15:41:56Z	51.0696783	3.7317317	12.9
2018-12-19T15:41:58Z	51.0696783	3.7317317	12.4
2018-12-19T15:42:00Z	51.0696783	3.7317317	12.4
2018-12-19T15:42:02Z	51.0696783	3.7317317	9.3
2018-12-19T15:42:04Z	51.0696783	3.7317317	9.4
2018-12-19T15:42:06Z	51.0696783	3.7317317	16.7
2018-12-19T15:42:08Z	51.0696783	3.7317317	16.4
2018-12-19T15:42:09Z	51.0696783	3.7317317	16.6
2018-12-19T15:42:11Z	51.0696783	3.7317317	18.4
2018-12-19T15:42:12Z	51.0696783	3.7317317	18.8
2018-12-19T15:42:14Z	51.0696783	3.7317317	20.4
2018-12-19T15:42:16Z	51.0696783	3.7317317	22.7
2018-12-19T15:42:18Z	51.0696783	3.7317317	21.8
2018-12-19T15:42:20Z	51.0696783	3.7317317	20.6
2018-12-19T15:42:21Z	51.0696783	3.7317317	17.8
2018-12-19T15:42:23Z	51.0696783	3.7317317	16.1
2018-12-19T15:42:24Z	51.0696783	3.7317317	17.2
2018-12-19T15:42:26Z	51.0696783	3.7317317	15.8
2018-12-19T15:42:28Z	51.0696783	3.7317317	16.7
2018-12-19T15:42:30Z	51.0696783	3.7317317	20.8
2018-12-19T15:42:32Z	51.0696783	3.7317317	21.1
2018-12-19T15:42:34Z	51.0696783	3.7317317	20.6
2018-12-19T15:42:35Z	51.0696783	3.7317317	20.1
2018-12-19T15:42:37Z	51.0696783	3.7317317	16.9
2018-12-19T15:42:38Z	51.0696783	3.7317317	16.3
2018-12-19T15:42:40Z	51.0696783	3.7317317	16.4
2018-12-19T15:42:42Z	51.0696783	3.7317317	18.8
2018-12-19T15:42:44Z	51.0696783	3.7317317	22.7
2018-12-19T15:42:46Z	51.0696783	3.7317317	27.3
2018-12-19T15:42:48Z	51.0697667	3.7316483	4.7
2018-12-19T15:42:50Z	51.0697767	3.73163	4.3
2018-12-19T15:42:52Z	51.0697767	3.73163	4.4
2018-12-19T15:42:54Z	51.0697767	3.73163	5.2
2018-12-19T15:42:56Z	51.0697767	3.73163	8.9
2018-12-19T15:42:58Z	51.0697767	3.73163	15.1
2018-12-19T15:43:00Z	51.0697767	3.73163	21.6
2018-12-19T15:43:02Z	51.06972	3.7317433	6.3
2018-12-19T15:43:04Z	51.06968	3.7318	6.5
2018-12-19T15:43:05Z	51.069645	3.7318333	6.7
2018-12-19T15:43:07Z	51.0695617	3.7318967	7.7
2018-12-19T15:43:08Z	51.0695333	3.7319233	7.1
2018-12-19T15:43:10Z	51.0695167	3.7319433	4.3
2018-12-19T15:43:12Z	51.0695017	3.7319633	4.1
2018-12-19T15:43:14Z	51.0695017	3.7319633	4.4
2018-12-19T15:43:15Z	51.0695017	3.7319633	2.5
2018-12-19T15:43:16Z	51.0695017	3.7319633	2.3
2018-12-19T15:43:18Z	51.0695017	3.7319633	3
2018-12-19T15:43:19Z	51.0695017	3.7319633	5.2
2018-12-19T15:43:20Z	51.0695017	3.7319633	8.2
2018-12-19T15:43:22Z	51.069545	3.73192	4.8
2018-12-19T15:43:23Z	51.0695533	3.7319067	4.2
2018-12-19T15:43:24Z	51.0695583	3.7318983	3.6
2018-12-19T15:43:25Z	51.0695583	3.731895	2.9
2018-12-19T15:43:27Z	51.0695583	3.7318933	13.2
2018-12-19T15:43:28Z	51.0695583	3.7318933	3.9
2018-12-19T15:43:30Z	51.0695583	3.7318933	1.5
2018-12-19T15:43:32Z	51.0695583	3.7318933	3
2018-12-19T15:43:34Z	51.0695583	3.7318933	4.5
2018-12-19T15:43:35Z	51.0695583	3.7318933	5
2018-12-19T15:43:37Z	51.0695583	3.7318933	8
2018-12-19T15:43:39Z	51.0695583	3.7318933	10.3
2018-12-19T15:43:40Z	51.0695717	3.731845	4.3
2018-12-19T15:43:42Z	51.0695667	3.731855	3.4
2018-12-19T15:43:43Z	51.0695583	3.7318683	3.3
2018-12-19T15:43:44Z	51.0695583	3.7318683	12.1
2018-12-19T15:43:46Z	51.0695583	3.7318683	4.6
2018-12-19T15:43:49Z	51.0695583	3.7318683	5.6
2018-12-19T15:43:51Z	51.0695583	3.7318683	12.3
2018-12-19T15:43:52Z	51.0695583	3.7318683	13.3
2018-12-19T15:43:54Z	51.0695583	3.7318683	18.3
2018-12-19T15:43:56Z	51.0695483	3.7319133	5.6
2018-12-19T15:43:57Z	51.069565	3.73191	6.1
2018-12-19T15:43:59Z	51.0696033	3.731885	6.9
2018-12-19T15:44:00Z	51.0696217	3.7318567	7.3
2018-12-19T15:44:02Z	51.0696633	3.7318067	7.9
2018-12-19T15:44:03Z	51.0696883	3.7317817	8.6
2018-12-19T15:44:04Z	51.0697	3.7317517	8.6
2018-12-19T15:44:06Z	51.0697167	3.7316833	9.2
2018-12-19T15:44:07Z	51.06973	3.73164	9.4
2018-12-19T15:44:08Z	51.0697467	3.731605	9.2
2018-12-19T15:44:09Z	51.06976	3.7315683	9.2
2018-12-19T15:44:10Z	51.0697767	3.7315283	9.3
2018-12-19T15:44:12Z	51.0698167	3.731455	8.7
2018-12-19T15:44:13Z	51.0698317	3.7314217	8.5
2018-12-19T15:44:15Z	51.06985	3.7313567	7.9
2018-12-19T15:44:17Z	51.0698817	3.73128	7.2
2018-12-19T15:44:18Z	51.0699033	3.731245	6.5
2018-12-19T15:44:20Z	51.069925	3.7311983	4.7
2018-12-19T15:44:21Z	51.06993	3.7311917	4
2018-12-19T15:44:23Z	51.06993	3.7311917	8.9
2018-12-19T15:44:25Z	51.06993	3.7311917	11.9
2018-12-19T15:44:26Z	51.06993	3.7311917	13.6
2018-12-19T15:44:28Z	51.06993	3.7311917	18.4
2018-12-19T15:44:29Z	51.06993	3.7311917	18.9
2018-12-19T15:44:31Z	51.06993	3.7311917	19.8
2018-12-19T15:44:32Z	51.06993	3.7311917	18.9
2018-12-19T15:44:34Z	51.06993	3.7311917	19.3
2018-12-19T15:44:36Z	51.06993	3.7311917	18.8
2018-12-19T15:44:37Z	51.06993	3.7311917	17.4
2018-12-19T15:44:38Z	51.06993	3.7311917	17
2018-12-19T15:44:39Z	51.06993	3.7311917	16.3
2018-12-19T15:44:40Z	51.06993	3.7311917	15.7
2018-12-19T15:44:42Z	51.06993	3.7311917	17.6
2018-12-19T15:44:43Z	51.06993	3.7311917	16.6
2018-12-19T15:44:45Z	51.06993	3.7311917	15.6
2018-12-19T15:44:46Z	51.06993	3.7311917	16.4
2018-12-19T15:44:47Z	51.06993	3.7311917	18.1
2018-12-19T15:44:49Z	51.06993	3.7311917	18.2
2018-12-19T15:44:51Z	51.0699583	3.731145	4.1
2018-12-19T15:44:52Z	51.069945	3.7311533	4.9
2018-12-19T15:44:54Z	51.0699433	3.7311833	5
2018-12-19T15:44:55Z	51.0699433	3.731195	5.3
2018-12-19T15:44:57Z	51.06995	3.7312	5
2018-12-19T15:44:58Z	51.0699583	3.7312017	5.2
2018-12-19T15:44:59Z	51.06996	3.7312067	5.2
2018-12-19T15:45:01Z	51.06996	3.7312067	5.6
2018-12-19T15:45:02Z	51.06996	3.7312183	5.7
2018-12-19T15:45:04Z	51.0699583	3.73123	6.1
2018-12-19T15:45:06Z	51.0699517	3.7312583	6.7
2018-12-19T15:45:08Z	51.0699383	3.7312567	6.8
2018-12-19T15:45:10Z	51.06993	3.7312517	7.2
2018-12-19T15:45:11Z	51.069935	3.73125	6.9
2018-12-19T15:45:13Z	51.0699433	3.7312317	6.7
2018-12-19T15:45:14Z	51.0699433	3.7312317	7.9
2018-12-19T15:45:15Z	51.0699433	3.7312317	8.6
2018-12-19T15:45:17Z	51.0699433	3.7312317	14.5
2018-12-19T15:45:18Z	51.0699433	3.7312317	14
2018-12-19T15:45:20Z	51.0699433	3.7312317	16.9
2018-12-19T15:45:22Z	51.0699433	3.7312317	22.4
2018-12-19T15:45:23Z	51.0699433	3.7312317	29
2018-12-19T15:45:25Z	51.0699433	3.7312317	26.1
2018-12-19T15:45:27Z	51.0699433	3.7312317	21
2018-12-19T15:45:28Z	51.0699433	3.7312317	19.9
2018-12-19T15:45:30Z	51.0699433	3.7312317	22.6
2018-12-19T15:45:32Z	51.0699433	3.7312317	23.5
2018-12-19T15:45:34Z	51.0699433	3.7312317	19.8
2018-12-19T15:45:36Z	51.0699433	3.7312317	21.1
2018-12-19T15:45:37Z	51.0699433	3.7312317	20.8
